customer_id,first_name,last_name,country,customer_segment,total_bookings,total_failed_payments,total_retries,total_anomalies,problematic_journeys,severity_score,severity_level,frequency_score,frequency_level,persistence_score,persistence_level,customer_risk_score,customer_risk_level,behavior_profile,primary_risk_driver,dimension_explanation,behavioral_signals,research_risk_signals,risk_explanation
C000342,Jeremy,Kennedy,United Arab Emirates,Standard,4,1,1,3,3,75.0,VERY_HIGH,5.94,LOW,81.0,VERY_HIGH,56.08,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENCE,Very high journey severity (score 75.00) | Low problematic activity frequency (score 5.94) | Very persistent problematic behavior (score 81.00),1 failed payment attempts | 1 payment retries | 3 detected journey anomalies | 3 problematic journeys,HIGH_SEVERITY | PERSISTENT_BEHAVIOR | MULTIPLE_PROBLEMATIC_JOURNEYS,"Customer classified as HIGH with a risk score of 56.08. Primary risk dimension: PERSISTENCE. Severity=75.00, Frequency=5.94, Persistence=81.00. 1 failed payment attempts | 1 payment retries | 3 detected journey anomalies | 3 problematic journeys"
C000343,Andrew,Jackson,Saudi Arabia,Standard,3,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C000344,James,Williams,United Arab Emirates,Standard,3,1,1,0,0,35.0,MODERATE,5.42,LOW,0.0,NONE,15.63,LOW,LOYAL_LOW_FRICTION_CUSTOMER,SEVERITY,Moderate journey severity (score 35.00) | Low problematic activity frequency (score 5.42) | No persistent problematic behavior,1 failed payment attempts | 1 payment retries,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 15.63. Primary risk dimension: SEVERITY. Severity=35.00, Frequency=5.42, Persistence=0.00. 1 failed payment attempts | 1 payment retries"
C000345,Mark,Mooney,United Arab Emirates,Standard,2,0,0,1,1,40.0,MODERATE,1.25,LOW,30.0,MODERATE,25.38,MEDIUM,NORMAL_CUSTOMER,SEVERITY,Moderate journey severity (score 40.00) | Low problematic activity frequency (score 1.25) | Moderate persistence of problematic behavior (score 30.00),1 detected journey anomaly | 1 problematic journey,NO_MAJOR_RISK_SIGNAL,"Customer classified as MEDIUM with a risk score of 25.38. Primary risk dimension: SEVERITY. Severity=40.00, Frequency=1.25, Persistence=30.00. 1 detected journey anomaly | 1 problematic journey"
C000346,Michelle,Lamb,Pakistan,Premium,1,2,2,2,1,65.0,HIGH,37.5,HIGH,30.0,MODERATE,46.25,MEDIUM,NORMAL_CUSTOMER,SEVERITY,High journey severity (score 65.00) | High problematic activity frequency (score 37.50) | Moderate persistence of problematic behavior (score 30.00),2 failed payment attempts | 2 payment retries | 2 detected journey anomalies | 1 problematic journey,REPEATED_PAYMENT_FAILURES,"Customer classified as MEDIUM with a risk score of 46.25. Primary risk dimension: SEVERITY. Severity=65.00, Frequency=37.50, Persistence=30.00. 2 failed payment attempts | 2 payment retries | 2 detected journey anomalies | 1 problematic journey"
C000348,Joshua,Mitchell,Saudi Arabia,Standard,1,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C000349,Darlene,Miller,United Arab Emirates,Standard,2,0,0,1,1,40.0,MODERATE,1.25,LOW,30.0,MODERATE,25.38,MEDIUM,NORMAL_CUSTOMER,SEVERITY,Moderate journey severity (score 40.00) | Low problematic activity frequency (score 1.25) | Moderate persistence of problematic behavior (score 30.00),1 detected journey anomaly | 1 problematic journey,NO_MAJOR_RISK_SIGNAL,"Customer classified as MEDIUM with a risk score of 25.38. Primary risk dimension: SEVERITY. Severity=40.00, Frequency=1.25, Persistence=30.00. 1 detected journey anomaly | 1 problematic journey"
C000351,Tina,York,Pakistan,Standard,1,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C000352,Amanda,Ramirez,Other,Premium,1,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C000353,Sheila,Anderson,United Kingdom,Standard,1,1,1,0,0,35.0,MODERATE,16.25,MODERATE,0.0,NONE,18.88,LOW,NORMAL_CUSTOMER,SEVERITY,Moderate journey severity (score 35.00) | Moderate problematic activity frequency (score 16.25) | No persistent problematic behavior,1 failed payment attempts | 1 payment retries,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 18.88. Primary risk dimension: SEVERITY. Severity=35.00, Frequency=16.25, Persistence=0.00. 1 failed payment attempts | 1 payment retries"
C000355,Tara,Hodge,Saudi Arabia,Premium,1,0,0,1,1,40.0,MODERATE,2.5,LOW,30.0,MODERATE,25.75,MEDIUM,NORMAL_CUSTOMER,SEVERITY,Moderate journey severity (score 40.00) | Low problematic activity frequency (score 2.50) | Moderate persistence of problematic behavior (score 30.00),1 detected journey anomaly | 1 problematic journey,NO_MAJOR_RISK_SIGNAL,"Customer classified as MEDIUM with a risk score of 25.75. Primary risk dimension: SEVERITY. Severity=40.00, Frequency=2.50, Persistence=30.00. 1 detected journey anomaly | 1 problematic journey"
C000356,Gregory,Smith,Pakistan,Standard,3,3,3,4,2,100.0,VERY_HIGH,19.58,MODERATE,65.67,HIGH,65.58,HIGH,FRICTION_PRONE_CUSTOMER,SEVERITY,Very high journey severity (score 100.00) | Moderate problematic activity frequency (score 19.58) | Persistent problematic behavior (score 65.67),3 failed payment attempts | 3 payment retries | 4 detected journey anomalies | 2 problematic journeys | 1 critical journey(s),HIGH_SEVERITY | PERSISTENT_BEHAVIOR | REPEATED_PAYMENT_FAILURES | MULTIPLE_PROBLEMATIC_JOURNEYS | CRITICAL_JOURNEY,"Customer classified as HIGH with a risk score of 65.58. Primary risk dimension: SEVERITY. Severity=100.00, Frequency=19.58, Persistence=65.67. 3 failed payment attempts | 3 payment retries | 4 detected journey anomalies | 2 problematic journeys | 1 critical journey(s)"
C000357,Sydney,Rodriguez,Saudi Arabia,Standard,2,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C000358,Joseph,Thompson,Pakistan,Standard,2,0,0,1,1,40.0,MODERATE,1.25,LOW,30.0,MODERATE,25.38,MEDIUM,NORMAL_CUSTOMER,SEVERITY,Moderate journey severity (score 40.00) | Low problematic activity frequency (score 1.25) | Moderate persistence of problematic behavior (score 30.00),1 detected journey anomaly | 1 problematic journey,NO_MAJOR_RISK_SIGNAL,"Customer classified as MEDIUM with a risk score of 25.38. Primary risk dimension: SEVERITY. Severity=40.00, Frequency=1.25, Persistence=30.00. 1 detected journey anomaly | 1 problematic journey"
C000359,Daniel,Vargas,Other,Premium,1,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C000360,Ryan,Hernandez,Pakistan,Standard,3,0,0,1,1,40.0,MODERATE,0.83,LOW,30.0,MODERATE,25.25,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,SEVERITY,Moderate journey severity (score 40.00) | Low problematic activity frequency (score 0.83) | Moderate persistence of problematic behavior (score 30.00),1 detected journey anomaly | 1 problematic journey,NO_MAJOR_RISK_SIGNAL,"Customer classified as MEDIUM with a risk score of 25.25. Primary risk dimension: SEVERITY. Severity=40.00, Frequency=0.83, Persistence=30.00. 1 detected journey anomaly | 1 problematic journey"
C000362,Lee,Morton,Pakistan,VIP,2,2,2,2,1,65.0,HIGH,18.75,MODERATE,30.0,MODERATE,40.62,MEDIUM,NORMAL_CUSTOMER,SEVERITY,High journey severity (score 65.00) | Moderate problematic activity frequency (score 18.75) | Moderate persistence of problematic behavior (score 30.00),2 failed payment attempts | 2 payment retries | 2 detected journey anomalies | 1 problematic journey,REPEATED_PAYMENT_FAILURES,"Customer classified as MEDIUM with a risk score of 40.62. Primary risk dimension: SEVERITY. Severity=65.00, Frequency=18.75, Persistence=30.00. 2 failed payment attempts | 2 payment retries | 2 detected journey anomalies | 1 problematic journey"
C000363,Catherine,Green,United Arab Emirates,Premium,2,0,0,1,1,40.0,MODERATE,1.25,LOW,30.0,MODERATE,25.38,MEDIUM,NORMAL_CUSTOMER,SEVERITY,Moderate journey severity (score 40.00) | Low problematic activity frequency (score 1.25) | Moderate persistence of problematic behavior (score 30.00),1 detected journey anomaly | 1 problematic journey,NO_MAJOR_RISK_SIGNAL,"Customer classified as MEDIUM with a risk score of 25.38. Primary risk dimension: SEVERITY. Severity=40.00, Frequency=1.25, Persistence=30.00. 1 detected journey anomaly | 1 problematic journey"
C000364,William,Haynes,Pakistan,Premium,2,0,0,1,1,40.0,MODERATE,1.25,LOW,30.0,MODERATE,25.38,MEDIUM,NORMAL_CUSTOMER,SEVERITY,Moderate journey severity (score 40.00) | Low problematic activity frequency (score 1.25) | Moderate persistence of problematic behavior (score 30.00),1 detected journey anomaly | 1 problematic journey,NO_MAJOR_RISK_SIGNAL,"Customer classified as MEDIUM with a risk score of 25.38. Primary risk dimension: SEVERITY. Severity=40.00, Frequency=1.25, Persistence=30.00. 1 detected journey anomaly | 1 problematic journey"
C000365,Paul,Washington,Other,Standard,4,1,1,0,0,30.0,MODERATE,4.06,LOW,0.0,NONE,13.22,LOW,LOYAL_LOW_FRICTION_CUSTOMER,SEVERITY,Moderate journey severity (score 30.00) | Low problematic activity frequency (score 4.06) | No persistent problematic behavior,1 failed payment attempts | 1 payment retries,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 13.22. Primary risk dimension: SEVERITY. Severity=30.00, Frequency=4.06, Persistence=0.00. 1 failed payment attempts | 1 payment retries"
C000366,Barbara,Lloyd,United Arab Emirates,Standard,3,0,0,2,2,40.0,MODERATE,1.67,LOW,65.67,HIGH,36.2,MEDIUM,NORMAL_CUSTOMER,PERSISTENCE,Moderate journey severity (score 40.00) | Low problematic activity frequency (score 1.67) | Persistent problematic behavior (score 65.67),2 detected journey anomalies | 2 problematic journeys,PERSISTENT_BEHAVIOR | MULTIPLE_PROBLEMATIC_JOURNEYS,"Customer classified as MEDIUM with a risk score of 36.20. Primary risk dimension: PERSISTENCE. Severity=40.00, Frequency=1.67, Persistence=65.67. 2 detected journey anomalies | 2 problematic journeys"
C000367,Jonathan,Atkins,Other,Standard,2,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C000369,Aaron,Miller,Saudi Arabia,Standard,3,1,1,1,1,75.0,VERY_HIGH,6.25,LOW,30.0,MODERATE,40.88,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,SEVERITY,Very high journey severity (score 75.00) | Low problematic activity frequency (score 6.25) | Moderate persistence of problematic behavior (score 30.00),1 failed payment attempts | 1 payment retries | 1 detected journey anomaly | 1 problematic journey,HIGH_SEVERITY,"Customer classified as MEDIUM with a risk score of 40.88. Primary risk dimension: SEVERITY. Severity=75.00, Frequency=6.25, Persistence=30.00. 1 failed payment attempts | 1 payment retries | 1 detected journey anomaly | 1 problematic journey"
C000370,Sara,Thomas,Saudi Arabia,Standard,2,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C000371,Amanda,Peck,Saudi Arabia,Standard,2,3,3,3,1,100.0,VERY_HIGH,28.12,MODERATE,30.0,MODERATE,57.44,HIGH,FRICTION_PRONE_CUSTOMER,SEVERITY,Very high journey severity (score 100.00) | Moderate problematic activity frequency (score 28.12) | Moderate persistence of problematic behavior (score 30.00),3 failed payment attempts | 3 payment retries | 3 detected journey anomalies | 1 problematic journey | 1 critical journey(s),HIGH_SEVERITY | REPEATED_PAYMENT_FAILURES | CRITICAL_JOURNEY,"Customer classified as HIGH with a risk score of 57.44. Primary risk dimension: SEVERITY. Severity=100.00, Frequency=28.12, Persistence=30.00. 3 failed payment attempts | 3 payment retries | 3 detected journey anomalies | 1 problematic journey | 1 critical journey(s)"
C000372,Jennifer,Moore,Saudi Arabia,Standard,3,0,0,1,1,40.0,MODERATE,0.83,LOW,30.0,MODERATE,25.25,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,SEVERITY,Moderate journey severity (score 40.00) | Low problematic activity frequency (score 0.83) | Moderate persistence of problematic behavior (score 30.00),1 detected journey anomaly | 1 problematic journey,NO_MAJOR_RISK_SIGNAL,"Customer classified as MEDIUM with a risk score of 25.25. Primary risk dimension: SEVERITY. Severity=40.00, Frequency=0.83, Persistence=30.00. 1 detected journey anomaly | 1 problematic journey"
C000373,Judy,Crawford,Saudi Arabia,Premium,2,0,0,1,1,40.0,MODERATE,1.25,LOW,30.0,MODERATE,25.38,MEDIUM,NORMAL_CUSTOMER,SEVERITY,Moderate journey severity (score 40.00) | Low problematic activity frequency (score 1.25) | Moderate persistence of problematic behavior (score 30.00),1 detected journey anomaly | 1 problematic journey,NO_MAJOR_RISK_SIGNAL,"Customer classified as MEDIUM with a risk score of 25.38. Primary risk dimension: SEVERITY. Severity=40.00, Frequency=1.25, Persistence=30.00. 1 detected journey anomaly | 1 problematic journey"
C000375,Michael,Townsend,Saudi Arabia,Standard,4,4,4,2,1,60.0,HIGH,17.5,MODERATE,28.0,MODERATE,37.65,MEDIUM,NORMAL_CUSTOMER,SEVERITY,High journey severity (score 60.00) | Moderate problematic activity frequency (score 17.50) | Moderate persistence of problematic behavior (score 28.00),4 failed payment attempts | 4 payment retries | 2 detected journey anomalies | 1 problematic journey,REPEATED_PAYMENT_FAILURES,"Customer classified as MEDIUM with a risk score of 37.65. Primary risk dimension: SEVERITY. Severity=60.00, Frequency=17.50, Persistence=28.00. 4 failed payment attempts | 4 payment retries | 2 detected journey anomalies | 1 problematic journey"
C000376,Chad,Young,United Arab Emirates,Standard,3,2,2,2,1,65.0,HIGH,12.5,LOW,30.0,MODERATE,38.75,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,SEVERITY,High journey severity (score 65.00) | Low problematic activity frequency (score 12.50) | Moderate persistence of problematic behavior (score 30.00),2 failed payment attempts | 2 payment retries | 2 detected journey anomalies | 1 problematic journey,REPEATED_PAYMENT_FAILURES,"Customer classified as MEDIUM with a risk score of 38.75. Primary risk dimension: SEVERITY. Severity=65.00, Frequency=12.50, Persistence=30.00. 2 failed payment attempts | 2 payment retries | 2 detected journey anomalies | 1 problematic journey"
C000378,Mark,Walsh,Saudi Arabia,Standard,2,0,0,2,2,40.0,MODERATE,2.5,LOW,79.0,VERY_HIGH,40.45,MEDIUM,NORMAL_CUSTOMER,PERSISTENCE,Moderate journey severity (score 40.00) | Low problematic activity frequency (score 2.50) | Very persistent problematic behavior (score 79.00),2 detected journey anomalies | 2 problematic journeys,PERSISTENT_BEHAVIOR | MULTIPLE_PROBLEMATIC_JOURNEYS,"Customer classified as MEDIUM with a risk score of 40.45. Primary risk dimension: PERSISTENCE. Severity=40.00, Frequency=2.50, Persistence=79.00. 2 detected journey anomalies | 2 problematic journeys"
C000379,Lee,Clark,United States,Standard,2,1,1,0,0,35.0,MODERATE,8.12,LOW,0.0,NONE,16.44,LOW,NORMAL_CUSTOMER,SEVERITY,Moderate journey severity (score 35.00) | Low problematic activity frequency (score 8.12) | No persistent problematic behavior,1 failed payment attempts | 1 payment retries,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 16.44. Primary risk dimension: SEVERITY. Severity=35.00, Frequency=8.12, Persistence=0.00. 1 failed payment attempts | 1 payment retries"
C000380,Melanie,Navarro,Saudi Arabia,Premium,1,0,0,1,1,45.0,MODERATE,2.5,LOW,30.0,MODERATE,27.75,MEDIUM,NORMAL_CUSTOMER,SEVERITY,Moderate journey severity (score 45.00) | Low problematic activity frequency (score 2.50) | Moderate persistence of problematic behavior (score 30.00),1 detected journey anomaly | 1 problematic journey,NO_MAJOR_RISK_SIGNAL,"Customer classified as MEDIUM with a risk score of 27.75. Primary risk dimension: SEVERITY. Severity=45.00, Frequency=2.50, Persistence=30.00. 1 detected journey anomaly | 1 problematic journey"
C000381,Jennifer,Reed,Saudi Arabia,Premium,1,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
