customer_id,first_name,last_name,country,customer_segment,total_bookings,total_failed_payments,total_retries,total_anomalies,problematic_journeys,severity_score,frequency_score,persistence_score,customer_risk_score,customer_risk_level,behavior_profile,risk_segment,segment_reason
C001127,Sarah,Burke,Saudi Arabia,Standard,1,1,1,0,0,30.0,16.25,0.0,16.88,LOW,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 16.25 | Repeated problematic activity
C001128,Maria,Collins,United Arab Emirates,Premium,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001129,Joseph,Cherry,United Arab Emirates,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001130,Henry,Wallace,Saudi Arabia,Standard,3,0,0,1,1,40.0,0.83,30.0,25.25,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C001131,Jacqueline,Spencer,United Kingdom,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001132,Kyle,Roberts,United Arab Emirates,Premium,3,0,0,0,0,0.0,0.0,0.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C001133,Matthew,Wyatt,Saudi Arabia,Standard,5,1,1,2,2,40.0,4.25,55.0,33.78,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 55.00
C001134,Adam,Lopez,Saudi Arabia,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001135,Molly,Jones,United Kingdom,Standard,3,0,0,0,0,0.0,0.0,0.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C001136,Ashley,Randall,Saudi Arabia,Standard,3,2,2,1,1,70.0,11.67,30.0,40.5,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Increasing problem frequency | Early persistence signal
C001137,Richard,Alvarez,Other,Standard,3,2,2,3,1,100.0,13.33,30.0,53.0,HIGH,FRICTION_PRONE_CUSTOMER,RECENT_HIGH_SEVERITY,High severity score 100.00 | Limited evidence of repeated behavior
C001138,Donald,Shelton,United Arab Emirates,Standard,1,0,0,1,1,45.0,2.5,30.0,27.75,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C001139,Cynthia,White,United Arab Emirates,Premium,2,2,2,0,0,30.0,16.25,0.0,16.88,LOW,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 16.25 | Repeated problematic activity
C001140,Anthony,Lutz,Pakistan,Premium,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001141,Julie,Vasquez,United States,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001142,Jason,Garcia,United Arab Emirates,Standard,4,1,1,1,1,75.0,4.69,28.0,39.81,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,RECENT_HIGH_SEVERITY,High severity score 75.00 | Limited evidence of repeated behavior
C001144,Matthew,Barrett,Pakistan,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001145,Mitchell,Miller,Saudi Arabia,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001146,Jennifer,Thomas,Other,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001148,Ashley,Garza,United Kingdom,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001149,Christopher,Garcia,Other,Standard,1,1,1,1,1,70.0,18.75,30.0,42.62,MEDIUM,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 18.75 | Repeated problematic activity
C001151,Eric,Levine,United Kingdom,Standard,2,1,1,0,0,35.0,8.12,0.0,16.44,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001152,Christine,Brown,United States,Premium,2,1,1,1,1,75.0,9.38,30.0,41.81,MEDIUM,NORMAL_CUSTOMER,RECENT_HIGH_SEVERITY,High severity score 75.00 | Limited evidence of repeated behavior
C001153,Emily,Hester,United Kingdom,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001155,Ebony,Larson,Pakistan,Standard,2,1,1,1,1,40.0,9.38,30.0,27.81,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Increasing problem frequency | Early persistence signal
C001156,Todd,Ewing,United States,Premium,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001157,Scott,Martinez,Saudi Arabia,Standard,1,1,1,0,0,30.0,16.25,0.0,16.88,LOW,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 16.25 | Repeated problematic activity
C001159,Kari,Hardy,Other,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001160,Daniel,Ramirez,Saudi Arabia,Standard,3,0,0,0,0,0.0,0.0,0.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C001161,Russell,Reeves,United States,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001162,Justin,Perkins,Saudi Arabia,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001163,Erika,Nelson,United Arab Emirates,Standard,1,1,1,0,0,30.0,16.25,0.0,16.88,LOW,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 16.25 | Repeated problematic activity
C001164,Tommy,Clarke,United Kingdom,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001165,Elizabeth,Schneider,Saudi Arabia,Standard,4,1,1,1,1,40.0,4.69,28.0,25.81,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C001166,Brandon,Ross,United States,Standard,1,2,2,2,1,65.0,37.5,30.0,46.25,MEDIUM,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 37.50 | Repeated problematic activity
C001167,Randall,Alvarez,United States,Standard,1,0,0,1,1,45.0,2.5,30.0,27.75,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C001168,Carol,Morrison,Pakistan,Standard,3,0,0,1,1,40.0,0.83,30.0,25.25,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C001169,Adrian,Sullivan,Saudi Arabia,Standard,1,1,1,0,0,35.0,16.25,0.0,18.88,LOW,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 16.25 | Repeated problematic activity
C001170,Kevin,Washington,Saudi Arabia,Premium,2,1,1,0,0,30.0,8.12,0.0,14.44,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001171,Jason,Ramirez,Pakistan,VIP,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001172,Derrick,Tate,Other,Premium,1,2,2,2,1,65.0,37.5,30.0,46.25,MEDIUM,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 37.50 | Repeated problematic activity
C001173,Jonathan,Rodriguez,Pakistan,Premium,1,1,1,0,0,30.0,16.25,0.0,16.88,LOW,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 16.25 | Repeated problematic activity
C001174,Mark,King,Saudi Arabia,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001175,Adrian,Crawford,Pakistan,VIP,2,2,2,2,1,65.0,18.75,30.0,40.62,MEDIUM,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 18.75 | Repeated problematic activity
C001177,Gregory,Taylor,United States,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001178,Omar,Garcia,Saudi Arabia,Premium,4,1,1,2,2,80.0,5.31,59.0,51.29,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 59.00
C001179,Jane,Brown,United States,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001180,Vincent,Jones,Pakistan,Standard,1,2,2,2,1,65.0,37.5,30.0,46.25,MEDIUM,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 37.50 | Repeated problematic activity
C001182,Linda,Stanton,United Arab Emirates,Standard,2,0,0,1,1,45.0,1.25,30.0,27.38,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C001183,Charles,Reyes,Pakistan,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001185,Bobby,Hernandez,Saudi Arabia,Standard,4,3,3,3,1,100.0,14.06,28.0,52.62,HIGH,FRICTION_PRONE_CUSTOMER,RECENT_HIGH_SEVERITY,High severity score 100.00 | Limited evidence of repeated behavior
C001186,Andrew,Howell,Other,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001187,Samantha,Davis,United Kingdom,Standard,1,2,2,3,1,100.0,40.0,30.0,61.0,HIGH,FRICTION_PRONE_CUSTOMER,RECENT_HIGH_SEVERITY,High severity score 100.00 | Limited evidence of repeated behavior
C001188,Michelle,Jones,Saudi Arabia,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001190,Ashley,Saunders,United Kingdom,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001191,Jenna,Sparks,Saudi Arabia,Premium,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001192,Robert,Harris,Pakistan,Standard,4,3,3,0,0,35.0,12.19,0.0,17.66,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C001193,Darius,Bates,United Arab Emirates,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001197,Christine,Heath,Other,Standard,3,2,2,1,1,70.0,11.67,30.0,40.5,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Increasing problem frequency | Early persistence signal
C001199,Samantha,Cisneros,United Kingdom,Standard,1,1,1,0,0,35.0,16.25,0.0,18.88,LOW,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 16.25 | Repeated problematic activity
C001201,Megan,Jordan,United States,VIP,1,0,0,1,1,40.0,2.5,30.0,25.75,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C001203,Brianna,Reyes,Saudi Arabia,Premium,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001204,Alexandria,Edwards,United Arab Emirates,Premium,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001205,Randy,Bennett,United Arab Emirates,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001206,Kyle,Stevens,United States,Premium,3,1,1,0,0,30.0,5.42,0.0,13.63,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C001207,Matthew,Johnson,United Kingdom,VIP,1,0,0,1,1,45.0,2.5,30.0,27.75,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C001208,Mason,Hawkins,United Arab Emirates,Standard,2,0,0,1,1,45.0,1.25,30.0,27.38,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C001209,Gary,Dalton,Saudi Arabia,Standard,1,1,1,0,0,35.0,16.25,0.0,18.88,LOW,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 16.25 | Repeated problematic activity
C001210,William,Turner,Other,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001212,William,Henry,United Arab Emirates,Standard,2,2,2,2,1,65.0,18.75,30.0,40.62,MEDIUM,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 18.75 | Repeated problematic activity
C001213,Rebecca,Taylor,Saudi Arabia,Premium,1,1,1,0,0,35.0,16.25,0.0,18.88,LOW,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 16.25 | Repeated problematic activity
C001214,Michael,Baldwin,United States,Premium,1,1,1,0,0,30.0,16.25,0.0,16.88,LOW,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 16.25 | Repeated problematic activity
C001215,Jessica,Freeman,United Kingdom,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001216,Lori,Rodriguez,Saudi Arabia,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001217,Lisa,Leonard,Saudi Arabia,Premium,4,1,1,1,1,45.0,4.69,28.0,27.81,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C001218,Joel,Keller,United Kingdom,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001219,Dwayne,Jennings,United Kingdom,Standard,3,4,4,4,2,65.0,25.0,65.67,53.2,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 65.67
C001221,Carrie,Alvarez,Other,Standard,1,2,2,3,1,100.0,40.0,30.0,61.0,HIGH,FRICTION_PRONE_CUSTOMER,RECENT_HIGH_SEVERITY,High severity score 100.00 | Limited evidence of repeated behavior
C001222,Kathleen,Dickerson,Saudi Arabia,Standard,2,0,0,1,1,40.0,1.25,30.0,25.38,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C001223,Diana,Hunter,United Arab Emirates,Standard,1,0,0,1,1,40.0,2.5,30.0,25.75,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C001224,Gregory,Myers,Other,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001226,Troy,Arellano,Pakistan,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001228,Kathleen,Gomez,Saudi Arabia,Premium,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001229,Shane,Levine,Other,Standard,2,0,0,1,1,40.0,1.25,30.0,25.38,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C001230,Sandra,Flores,United Arab Emirates,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001231,Anne,Johnson,Other,Standard,3,0,0,2,2,45.0,1.67,65.67,38.2,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 65.67
C001232,Cynthia,Williams,Saudi Arabia,Standard,2,0,0,1,1,40.0,1.25,30.0,25.38,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C001233,Claudia,Hood,Saudi Arabia,VIP,2,0,0,1,1,40.0,1.25,30.0,25.38,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C001235,Courtney,Harmon,United Kingdom,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001236,Edward,Johnson,United Arab Emirates,Premium,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001237,Carlos,Vance,Other,Standard,2,0,0,2,2,40.0,2.5,79.0,40.45,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 79.00
C001238,Scott,Peterson,United Arab Emirates,Standard,1,0,0,1,1,45.0,2.5,30.0,27.75,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C001239,Kevin,Davis,Other,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001240,Joshua,Reed,Saudi Arabia,Premium,1,0,0,1,1,40.0,2.5,30.0,25.75,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C001241,Brian,Howard,Other,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001242,William,Bell,United States,Premium,3,1,1,2,2,80.0,7.08,65.67,53.82,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 65.67
C001243,Lance,Stanley,United States,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001244,Shannon,Wright,United States,Standard,6,1,1,2,2,45.0,3.54,52.33,34.76,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 52.33
C001245,Brian,Wong,United States,VIP,2,1,1,0,0,35.0,8.12,0.0,16.44,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001246,Marie,Watkins,Pakistan,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001247,Chase,Lozano,Saudi Arabia,Premium,1,0,0,1,1,45.0,2.5,30.0,27.75,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C001248,Michelle,Jones,Saudi Arabia,Premium,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001249,Melissa,Torres,Other,Premium,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001250,Christina,Morgan,Pakistan,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001251,William,Smith,United States,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001252,Steven,Nguyen,United Arab Emirates,Premium,1,1,1,0,0,30.0,16.25,0.0,16.88,LOW,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 16.25 | Repeated problematic activity
C001253,Angela,Murray,Saudi Arabia,Standard,5,3,3,2,1,65.0,10.75,26.0,37.02,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Increasing problem frequency | Early persistence signal
C001255,Paula,Bradley,United Kingdom,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001256,Shannon,Valenzuela,United Arab Emirates,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001257,Lisa,Adams,Saudi Arabia,Standard,3,1,1,0,0,35.0,5.42,0.0,15.63,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C001258,Denise,Dominguez,United Arab Emirates,Standard,2,2,2,3,2,65.0,20.0,79.0,55.7,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 79.00
C001259,Marc,Chapman,Saudi Arabia,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001260,Thomas,Odom,Pakistan,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001261,Edward,Gray,Saudi Arabia,Standard,2,0,0,1,1,45.0,1.25,30.0,27.38,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C001263,Dale,Armstrong,United Arab Emirates,Premium,3,2,2,4,2,100.0,14.17,65.67,63.95,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 65.67
C001264,Rachel,Stokes,United Arab Emirates,Standard,1,0,0,1,1,45.0,2.5,30.0,27.75,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C001265,Matthew,Garcia,Saudi Arabia,Standard,2,2,2,2,1,65.0,18.75,30.0,40.62,MEDIUM,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 18.75 | Repeated problematic activity
C001266,Jennifer,Leonard,Saudi Arabia,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001267,William,Rogers,United Arab Emirates,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001268,Gerald,Shaw,United Arab Emirates,Premium,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001269,John,Hubbard,Pakistan,Premium,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001270,Samuel,Morgan,Saudi Arabia,Premium,5,1,1,1,1,70.0,3.75,26.0,36.92,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C001271,Scott,Mendez,United Kingdom,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001272,Alexandra,Cox,Other,Standard,1,0,0,1,1,40.0,2.5,30.0,25.75,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C001274,Nathan,Crawford,Saudi Arabia,Standard,3,2,2,2,1,65.0,12.5,30.0,38.75,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Increasing problem frequency | Early persistence signal
C001275,Justin,Boone,United Arab Emirates,Standard,1,1,1,1,1,80.0,18.75,30.0,46.62,MEDIUM,NORMAL_CUSTOMER,RECENT_HIGH_SEVERITY,High severity score 80.00 | Limited evidence of repeated behavior
C001276,Riley,Cobb,Saudi Arabia,Standard,2,0,0,1,1,40.0,1.25,30.0,25.38,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C001277,Matthew,Pittman,Saudi Arabia,Standard,1,2,2,2,1,65.0,37.5,30.0,46.25,MEDIUM,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 37.50 | Repeated problematic activity
C001279,Kristina,Mitchell,Saudi Arabia,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001280,Deborah,Williams,United Arab Emirates,Standard,3,2,2,3,2,65.0,13.33,65.67,49.7,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 65.67
C001281,Cameron,Davies,Pakistan,VIP,2,1,1,0,0,30.0,8.12,0.0,14.44,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001283,Erika,Perez,Pakistan,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C001284,Justin,Newton,Saudi Arabia,Standard,5,2,2,2,1,65.0,7.5,26.0,36.05,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Increasing problem frequency | Early persistence signal
