customer_id,first_name,last_name,country,customer_segment,total_bookings,total_booking_value,total_payment_attempts,total_failed_payments,total_successful_payments,total_retries,average_friction_score,maximum_friction_score,total_anomalies,high_risk_journeys,critical_journeys,problematic_journeys,severity_score,failure_rate_per_booking,retry_rate_per_booking,anomaly_rate_per_booking,frequency_score,problematic_journey_rate,persistence_score,customer_risk_score,customer_risk_level,behavior_profile,research_risk_signals
C000500,David,Fernandez,Other,Standard,2,5988.34,4,2,2,2,72.5,100.0,4,1,1,2,100.0,1.0,1.0,2.0,21.25,1.0,79.0,70.08,HIGH,FRICTION_PRONE_CUSTOMER,HIGH_SEVERITY | PERSISTENT_BEHAVIOR | REPEATED_PAYMENT_FAILURES | MULTIPLE_PROBLEMATIC_JOURNEYS | CRITICAL_JOURNEY
C000502,Anthony,Finley,Pakistan,Standard,2,9403.38,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000503,Phillip,Meyers,United Arab Emirates,Standard,1,4170.62,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000504,Anne,Olson,United States,Standard,1,3243.39,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000505,Anthony,Bradley,United Kingdom,Standard,2,7005.21,3,1,2,1,35.0,70.0,1,1,0,1,70.0,0.5,0.5,0.5,9.38,0.5,30.0,39.81,MEDIUM,NORMAL_CUSTOMER,HIGH_SEVERITY
C000506,Dawn,Donovan,Saudi Arabia,Standard,2,6284.91,3,1,2,1,15.0,30.0,0,0,0,0,30.0,0.5,0.5,0.0,8.12,0.0,0.0,14.44,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000507,Derek,Howard,Other,Standard,1,4053.04,1,0,1,0,45.0,45.0,1,0,0,1,45.0,0.0,0.0,1.0,2.5,1.0,30.0,27.75,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000508,Steven,Maldonado,United States,Standard,2,5840.45,3,1,2,1,17.5,35.0,0,0,0,0,35.0,0.5,0.5,0.0,8.12,0.0,0.0,16.44,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000509,Brent,Morales,Other,Standard,2,8605.02,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000510,Nicholas,Chen,United Kingdom,Standard,1,3839.8,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000511,Jason,Benjamin,Pakistan,Standard,2,6523.91,3,1,2,1,15.0,30.0,0,0,0,0,30.0,0.5,0.5,0.0,8.12,0.0,0.0,14.44,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000513,Kathleen,Nichols,Other,Standard,2,7883.09,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000514,Nicholas,Woodward,Other,Premium,1,771.94,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000515,Karen,Miller,Saudi Arabia,Premium,4,13420.61,4,0,4,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000516,Marie,Stevens,Saudi Arabia,Standard,3,8481.51,5,2,3,2,48.33,100.0,4,1,1,2,100.0,0.67,0.67,1.33,14.17,0.67,65.67,63.95,HIGH,FRICTION_PRONE_CUSTOMER,HIGH_SEVERITY | PERSISTENT_BEHAVIOR | REPEATED_PAYMENT_FAILURES | MULTIPLE_PROBLEMATIC_JOURNEYS | CRITICAL_JOURNEY
C000517,Johnny,Miranda,United Arab Emirates,Premium,2,6838.8,2,0,2,0,45.0,45.0,2,0,0,2,45.0,0.0,0.0,1.0,2.5,1.0,79.0,42.45,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_BEHAVIOR | MULTIPLE_PROBLEMATIC_JOURNEYS
C000518,Christopher,Holland,United States,Standard,1,628.12,1,0,1,0,40.0,40.0,1,0,0,1,40.0,0.0,0.0,1.0,2.5,1.0,30.0,25.75,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000520,Amber,Williams,Saudi Arabia,VIP,3,7399.3,4,1,3,1,25.0,40.0,1,0,0,1,40.0,0.33,0.33,0.33,6.25,0.33,30.0,26.88,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000521,Zoe,Cruz,Pakistan,Premium,3,6842.7,3,0,3,0,15.0,45.0,1,0,0,1,45.0,0.0,0.0,0.33,0.83,0.33,30.0,27.25,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000522,Michael,Lee,United Arab Emirates,VIP,2,5829.99,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000523,Debra,Dominguez,Other,Standard,3,4860.36,3,0,3,0,26.67,40.0,2,0,0,2,40.0,0.0,0.0,0.67,1.67,0.67,65.67,36.2,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_BEHAVIOR | MULTIPLE_PROBLEMATIC_JOURNEYS
C000524,Kimberly,Mosley,United States,Standard,2,5964.63,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000525,Denise,Mccoy,United States,Standard,2,4365.89,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000526,Karen,Howard,United Arab Emirates,Standard,2,3911.24,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000527,Stefanie,Miller,United Arab Emirates,Standard,3,9253.73,4,1,3,1,25.0,75.0,1,1,0,1,75.0,0.33,0.33,0.33,6.25,0.33,30.0,40.88,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,HIGH_SEVERITY
C000528,James,Chen,Saudi Arabia,Premium,2,3828.53,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000529,Andrew,Moss,Saudi Arabia,Standard,1,3309.69,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000530,Elijah,Taylor,Other,Standard,3,7726.1,5,2,3,2,20.0,30.0,0,0,0,0,30.0,0.67,0.67,0.0,10.83,0.0,0.0,15.25,LOW,LOYAL_LOW_FRICTION_CUSTOMER,REPEATED_PAYMENT_FAILURES
C000532,Elizabeth,Cortez,Other,Standard,1,4008.16,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000535,Holly,Brown,United States,Standard,2,2482.71,2,0,2,0,20.0,40.0,1,0,0,1,40.0,0.0,0.0,0.5,1.25,0.5,30.0,25.38,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000537,Gary,Parker,United States,Premium,3,9345.37,3,0,3,0,28.33,45.0,2,0,0,2,45.0,0.0,0.0,0.67,1.67,0.67,65.67,38.2,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_BEHAVIOR | MULTIPLE_PROBLEMATIC_JOURNEYS
C000538,Catherine,Ferguson,Saudi Arabia,VIP,1,2337.13,2,1,1,1,35.0,35.0,0,0,0,0,35.0,1.0,1.0,0.0,16.25,0.0,0.0,18.88,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000540,Danny,Cole,Saudi Arabia,Premium,2,6067.8,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000541,Lori,Forbes,Other,Standard,1,1296.74,1,0,1,0,45.0,45.0,1,0,0,1,45.0,0.0,0.0,1.0,2.5,1.0,30.0,27.75,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000542,Tami,Johnson,Pakistan,Premium,4,11679.08,5,1,4,1,28.75,45.0,2,0,0,2,45.0,0.25,0.25,0.5,5.31,0.5,59.0,37.29,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_BEHAVIOR | MULTIPLE_PROBLEMATIC_JOURNEYS
C000543,Daniel,Brown,Saudi Arabia,Standard,1,727.43,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000545,Larry,Williams,Pakistan,Standard,1,805.48,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000546,Erica,Wilson,United Arab Emirates,Standard,7,21160.19,10,3,7,3,14.29,35.0,0,0,0,0,35.0,0.43,0.43,0.0,6.96,0.0,0.0,16.09,LOW,LOYAL_LOW_FRICTION_CUSTOMER,REPEATED_PAYMENT_FAILURES
C000547,Susan,Roman,Saudi Arabia,Standard,3,9038.04,3,0,3,0,13.33,40.0,1,0,0,1,40.0,0.0,0.0,0.33,0.83,0.33,30.0,25.25,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000548,Randy,Contreras,United Kingdom,Standard,1,2228.06,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000549,Jennifer,Ellis,Pakistan,Standard,2,4024.54,2,0,2,0,40.0,40.0,2,0,0,2,40.0,0.0,0.0,1.0,2.5,1.0,79.0,40.45,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_BEHAVIOR | MULTIPLE_PROBLEMATIC_JOURNEYS
C000551,Hannah,Sawyer,Pakistan,Premium,1,2106.05,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000552,Courtney,Hernandez,Other,Standard,1,1950.44,2,1,1,1,30.0,30.0,0,0,0,0,30.0,1.0,1.0,0.0,16.25,0.0,0.0,16.88,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000553,Curtis,Riley,Pakistan,Standard,1,2881.57,3,2,1,2,65.0,65.0,2,1,0,1,65.0,2.0,2.0,2.0,37.5,1.0,30.0,46.25,MEDIUM,NORMAL_CUSTOMER,REPEATED_PAYMENT_FAILURES
C000554,Kendra,Buckley,Pakistan,Premium,1,1375.68,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000556,Caroline,Thomas,United Arab Emirates,Standard,3,9551.38,5,2,3,2,36.67,65.0,3,1,0,2,65.0,0.67,0.67,1.0,13.33,0.67,65.67,49.7,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_BEHAVIOR | REPEATED_PAYMENT_FAILURES | MULTIPLE_PROBLEMATIC_JOURNEYS
C000557,David,Valdez,Saudi Arabia,Standard,3,5128.58,4,1,3,1,25.0,40.0,1,0,0,1,40.0,0.33,0.33,0.33,6.25,0.33,30.0,26.88,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000558,Tonya,Ruiz,Saudi Arabia,Standard,1,1172.13,1,0,1,0,45.0,45.0,1,0,0,1,45.0,0.0,0.0,1.0,2.5,1.0,30.0,27.75,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000559,Kimberly,Hardin,United States,VIP,1,3991.23,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000560,Michael,Williams,Pakistan,Premium,2,6527.68,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000561,Ross,Haynes,United Kingdom,Premium,2,3702.33,5,3,2,3,65.0,100.0,3,1,1,1,100.0,1.5,1.5,1.5,28.12,0.5,30.0,57.44,HIGH,FRICTION_PRONE_CUSTOMER,HIGH_SEVERITY | REPEATED_PAYMENT_FAILURES | CRITICAL_JOURNEY
C000562,Mitchell,Anderson,Saudi Arabia,Standard,1,4732.18,2,1,1,1,75.0,75.0,1,1,0,1,75.0,1.0,1.0,1.0,18.75,1.0,30.0,44.62,MEDIUM,NORMAL_CUSTOMER,HIGH_SEVERITY
C000563,William,Jackson,Saudi Arabia,Standard,2,4052.43,4,2,2,2,50.0,100.0,3,1,1,1,100.0,1.0,1.0,1.5,20.0,0.5,30.0,55.0,HIGH,FRICTION_PRONE_CUSTOMER,HIGH_SEVERITY | REPEATED_PAYMENT_FAILURES | CRITICAL_JOURNEY
C000564,Matthew,Williams,Saudi Arabia,Standard,1,3820.18,1,0,1,0,45.0,45.0,1,0,0,1,45.0,0.0,0.0,1.0,2.5,1.0,30.0,27.75,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000565,Melissa,Parker,United Arab Emirates,Standard,2,3743.33,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000567,Daniel,Bryant,United Arab Emirates,Standard,2,5251.35,2,0,2,0,20.0,40.0,1,0,0,1,40.0,0.0,0.0,0.5,1.25,0.5,30.0,25.38,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000570,Maria,Meyers,United Arab Emirates,Standard,2,3910.68,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000571,Jasmine,Rodriguez,Pakistan,Premium,1,4559.58,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000572,Ryan,Crawford,United States,Standard,3,11712.74,3,0,3,0,13.33,40.0,1,0,0,1,40.0,0.0,0.0,0.33,0.83,0.33,30.0,25.25,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000573,Jessica,Lloyd,United Arab Emirates,Premium,3,9191.8,5,2,3,2,36.67,65.0,3,1,0,2,65.0,0.67,0.67,1.0,13.33,0.67,65.67,49.7,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_BEHAVIOR | REPEATED_PAYMENT_FAILURES | MULTIPLE_PROBLEMATIC_JOURNEYS
C000575,Joseph,Brock,Other,Standard,5,16159.5,6,1,5,1,24.0,45.0,2,0,0,2,45.0,0.2,0.2,0.4,4.25,0.4,55.0,35.78,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_BEHAVIOR | MULTIPLE_PROBLEMATIC_JOURNEYS
C000576,Lindsey,Simmons,Other,Standard,2,6878.81,5,3,2,3,50.0,65.0,2,1,0,1,65.0,1.5,1.5,1.0,26.88,0.5,30.0,43.06,MEDIUM,NORMAL_CUSTOMER,REPEATED_PAYMENT_FAILURES
C000579,Ryan,Gregory,United Arab Emirates,Standard,1,1645.17,1,0,1,0,40.0,40.0,1,0,0,1,40.0,0.0,0.0,1.0,2.5,1.0,30.0,25.75,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000580,Jessica,Nguyen,Saudi Arabia,Premium,1,4642.33,1,0,1,0,45.0,45.0,1,0,0,1,45.0,0.0,0.0,1.0,2.5,1.0,30.0,27.75,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000581,Joseph,Daugherty,United Arab Emirates,VIP,3,9662.21,5,2,3,2,36.67,65.0,3,1,0,2,65.0,0.67,0.67,1.0,13.33,0.67,65.67,49.7,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_BEHAVIOR | REPEATED_PAYMENT_FAILURES | MULTIPLE_PROBLEMATIC_JOURNEYS
C000582,Melissa,Johnston,Other,Standard,2,6062.26,4,2,2,2,30.0,60.0,2,1,0,1,60.0,1.0,1.0,1.0,18.75,0.5,30.0,38.62,MEDIUM,NORMAL_CUSTOMER,REPEATED_PAYMENT_FAILURES
C000584,Christopher,Copeland,United Arab Emirates,Standard,2,8184.96,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000585,Nicole,Mcguire,Pakistan,Premium,1,2919.16,2,1,1,1,35.0,35.0,0,0,0,0,35.0,1.0,1.0,0.0,16.25,0.0,0.0,18.88,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000586,John,Duran,Saudi Arabia,Standard,2,6705.03,4,2,2,2,32.5,65.0,2,1,0,1,65.0,1.0,1.0,1.0,18.75,0.5,30.0,40.62,MEDIUM,NORMAL_CUSTOMER,REPEATED_PAYMENT_FAILURES
C000588,Cheryl,Rogers,Saudi Arabia,Standard,2,6001.0,2,0,2,0,20.0,40.0,1,0,0,1,40.0,0.0,0.0,0.5,1.25,0.5,30.0,25.38,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000589,Nicholas,Martinez,Saudi Arabia,Premium,2,6344.94,3,1,2,1,35.0,70.0,1,1,0,1,70.0,0.5,0.5,0.5,9.38,0.5,30.0,39.81,MEDIUM,NORMAL_CUSTOMER,HIGH_SEVERITY
C000590,Anthony,Thomas,Saudi Arabia,Standard,1,2345.51,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000591,Melissa,Perry,Saudi Arabia,Standard,1,3397.85,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000592,Hunter,Horton,Pakistan,Premium,1,1640.11,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000594,Lauren,Gonzales,United Arab Emirates,Standard,4,10333.52,5,1,4,1,30.0,45.0,2,0,0,2,45.0,0.25,0.25,0.5,5.31,0.5,59.0,37.29,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_BEHAVIOR | MULTIPLE_PROBLEMATIC_JOURNEYS
C000596,Nicole,Williams,United Arab Emirates,Standard,5,15186.31,5,0,5,0,8.0,40.0,1,0,0,1,40.0,0.0,0.0,0.2,0.5,0.2,26.0,23.95,LOW,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000597,Jacqueline,Garcia,United Kingdom,Standard,3,11793.23,5,2,3,2,35.0,65.0,3,1,0,2,65.0,0.67,0.67,1.0,13.33,0.67,65.67,49.7,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_BEHAVIOR | REPEATED_PAYMENT_FAILURES | MULTIPLE_PROBLEMATIC_JOURNEYS
C000598,Joshua,Boone,Saudi Arabia,Standard,3,7882.86,4,1,3,1,26.67,80.0,1,1,1,1,80.0,0.33,0.33,0.33,6.25,0.33,30.0,42.88,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,HIGH_SEVERITY | CRITICAL_JOURNEY
C000599,Alejandro,Salazar,Saudi Arabia,Standard,1,3846.91,1,0,1,0,40.0,40.0,1,0,0,1,40.0,0.0,0.0,1.0,2.5,1.0,30.0,25.75,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000600,Stacy,Strickland,Saudi Arabia,Standard,1,4077.21,1,0,1,0,45.0,45.0,1,0,0,1,45.0,0.0,0.0,1.0,2.5,1.0,30.0,27.75,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000601,Christopher,Smith,Saudi Arabia,Standard,5,14266.12,5,0,5,0,16.0,40.0,2,0,0,2,40.0,0.0,0.0,0.4,1.0,0.4,55.0,32.8,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_BEHAVIOR | MULTIPLE_PROBLEMATIC_JOURNEYS
C000602,Jennifer,Tucker,Saudi Arabia,Standard,1,2098.82,1,0,1,0,45.0,45.0,1,0,0,1,45.0,0.0,0.0,1.0,2.5,1.0,30.0,27.75,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000603,Tracy,Smith,Saudi Arabia,Premium,1,4560.33,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000604,Katherine,White,Saudi Arabia,Premium,2,3550.56,3,1,2,1,37.5,45.0,1,0,0,1,45.0,0.5,0.5,0.5,9.38,0.5,30.0,29.81,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000605,Hannah,Davis,Saudi Arabia,Standard,1,4723.86,2,1,1,1,35.0,35.0,0,0,0,0,35.0,1.0,1.0,0.0,16.25,0.0,0.0,18.88,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000607,Travis,Eaton,Saudi Arabia,Standard,1,4975.17,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000608,Laura,Butler,United Arab Emirates,Premium,2,5348.13,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000609,Christopher,Aguirre,Pakistan,Standard,2,6045.99,3,1,2,1,15.0,30.0,0,0,0,0,30.0,0.5,0.5,0.0,8.12,0.0,0.0,14.44,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000610,Jeffrey,Barton,United Kingdom,Standard,3,7815.48,6,3,3,3,46.67,65.0,4,1,0,2,65.0,1.0,1.0,1.33,19.58,0.67,65.67,51.58,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_BEHAVIOR | REPEATED_PAYMENT_FAILURES | MULTIPLE_PROBLEMATIC_JOURNEYS
C000611,Heather,Schwartz,Saudi Arabia,Standard,4,8396.73,5,1,4,1,8.75,35.0,0,0,0,0,35.0,0.25,0.25,0.0,4.06,0.0,0.0,15.22,LOW,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000613,Bonnie,Bowman,Pakistan,Standard,3,10636.62,3,0,3,0,30.0,45.0,2,0,0,2,45.0,0.0,0.0,0.67,1.67,0.67,65.67,38.2,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_BEHAVIOR | MULTIPLE_PROBLEMATIC_JOURNEYS
C000615,Alyssa,Jenkins,Other,Standard,3,8779.53,3,0,3,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000616,Ronald,Hurley,Other,Standard,5,12266.79,5,0,5,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000617,Julie,Bishop,Saudi Arabia,Standard,3,6784.09,3,0,3,0,13.33,40.0,1,0,0,1,40.0,0.0,0.0,0.33,0.83,0.33,30.0,25.25,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000618,Mark,Johnson,Saudi Arabia,Premium,1,4716.39,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000619,Jacqueline,White,United States,Standard,1,1558.14,1,0,1,0,40.0,40.0,1,0,0,1,40.0,0.0,0.0,1.0,2.5,1.0,30.0,25.75,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000620,Joseph,Porter,United Kingdom,Standard,3,10235.44,3,0,3,0,13.33,40.0,1,0,0,1,40.0,0.0,0.0,0.33,0.83,0.33,30.0,25.25,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000623,James,Patton,United Arab Emirates,Standard,1,4443.7,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000624,David,Bailey,United Arab Emirates,Standard,1,2293.03,2,1,1,1,30.0,30.0,0,0,0,0,30.0,1.0,1.0,0.0,16.25,0.0,0.0,16.88,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000626,Kathleen,Young,United Arab Emirates,VIP,1,636.04,2,1,1,1,30.0,30.0,0,0,0,0,30.0,1.0,1.0,0.0,16.25,0.0,0.0,16.88,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000627,Jacob,Wilson,United Arab Emirates,Standard,1,2387.38,3,2,1,2,100.0,100.0,3,1,1,1,100.0,2.0,2.0,3.0,40.0,1.0,30.0,61.0,HIGH,FRICTION_PRONE_CUSTOMER,HIGH_SEVERITY | REPEATED_PAYMENT_FAILURES | CRITICAL_JOURNEY
C000628,Javier,Moreno,United Kingdom,VIP,1,4539.01,1,0,1,0,45.0,45.0,1,0,0,1,45.0,0.0,0.0,1.0,2.5,1.0,30.0,27.75,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
