customer_id,first_name,last_name,country,customer_segment,total_bookings,total_booking_value,average_booking_value,total_payment_attempts,total_failed_payments,total_successful_payments,total_retries,total_events,average_journey_duration,maximum_journey_duration,average_friction_score,maximum_friction_score,total_anomalies,critical_journeys,high_risk_journeys,customer_payment_attempts,customer_successful_payments,customer_failed_payments,customer_payment_success_rate,customer_risk_score,customer_risk_level,behavior_profile
C001322,Nicole,Hernandez,Saudi Arabia,VIP,1,4675.6,4675.6,1,0,1,0,6,67.32,67.32,40.0,40.0,1,0,0,1,1,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C001323,Benjamin,Hernandez,Other,Standard,1,3562.47,3562.47,1,0,1,0,7,31.17,31.17,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001325,Katie,Evans,Other,Standard,2,6393.41,3196.7,2,0,2,0,14,70.42,75.38,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001326,David,Graham,United Arab Emirates,Standard,4,14167.18,3541.8,5,1,4,1,31,69.67,84.98,8.75,35.0,0,0,0,5,4,1,0.8,8.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C001327,Nicholas,Flores,Saudi Arabia,Standard,2,2513.18,1256.59,3,1,2,1,17,79.57,84.32,15.0,30.0,0,0,0,3,2,1,0.67,8.0,LOW,NORMAL_CUSTOMER
C001328,Francis,Greer,United States,Standard,2,5446.73,2723.36,3,1,2,1,17,67.4,88.32,15.0,30.0,0,0,0,3,2,1,0.67,8.0,LOW,NORMAL_CUSTOMER
C001330,Kellie,Harris,United Arab Emirates,Standard,2,8566.57,4283.28,2,0,2,0,14,57.28,66.62,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001332,Gabriel,Colon,United Kingdom,Premium,2,7886.9,3943.45,2,0,2,0,14,45.16,45.48,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001333,Samuel,Lucas,Saudi Arabia,Standard,2,8039.72,4019.86,2,0,2,0,13,74.06,79.95,20.0,40.0,1,0,0,2,2,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C001334,Robert,Scott,Other,Standard,1,4373.24,4373.24,1,0,1,0,7,60.77,60.77,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001335,Erica,Burke,Other,Standard,1,3881.7,3881.7,1,0,1,0,7,78.98,78.98,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001336,John,Sullivan,United Kingdom,Standard,1,3097.75,3097.75,1,0,1,0,7,71.68,71.68,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001337,Sean,Wilson,Saudi Arabia,Premium,1,1022.29,1022.29,1,0,1,0,7,53.75,53.75,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001338,Justin,Lee,United Kingdom,Premium,1,3459.91,3459.91,1,0,1,0,7,89.52,89.52,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001339,Kaitlyn,Sanchez,Saudi Arabia,Standard,1,1799.67,1799.67,2,1,1,1,9,70.73,70.73,70.0,70.0,1,0,1,2,1,1,0.5,23.0,LOW,FRICTION_PRONE_CUSTOMER
C001341,Amanda,Marshall,Saudi Arabia,Standard,1,4406.56,4406.56,2,1,1,1,10,89.37,89.37,35.0,35.0,0,0,0,2,1,1,0.5,8.0,LOW,NORMAL_CUSTOMER
C001342,Kyle,Castro,United Arab Emirates,Premium,4,13657.95,3414.49,6,2,4,2,33,72.25,97.37,28.75,45.0,1,0,0,6,4,2,0.67,21.0,LOW,FRICTION_PRONE_CUSTOMER
C001343,Lindsey,Graham,Other,Premium,2,1911.32,955.66,2,0,2,0,14,71.05,72.93,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001344,Taylor,Lucas,United Kingdom,Standard,1,4671.1,4671.1,1,0,1,0,6,78.18,78.18,40.0,40.0,1,0,0,1,1,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C001345,Mary,Johnson,United Kingdom,Standard,1,891.92,891.92,1,0,1,0,7,52.57,52.57,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001348,Tracey,Green,United Arab Emirates,Standard,1,2124.5,2124.5,1,0,1,0,7,62.3,62.3,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001349,Steven,Lara,Other,Premium,3,7235.23,2411.74,3,0,3,0,21,58.11,85.35,0.0,0.0,0,0,0,3,3,0,1.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C001353,Tammy,Stuart,United Arab Emirates,Standard,1,2895.78,2895.78,2,1,1,1,9,66.92,66.92,75.0,75.0,1,0,1,2,1,1,0.5,23.0,LOW,FRICTION_PRONE_CUSTOMER
C001354,Lisa,Tucker,United Kingdom,Standard,3,9648.01,3216.0,3,0,3,0,20,68.44,70.65,13.33,40.0,1,0,0,3,3,0,1.0,5.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C001355,Laurie,Smith,United Arab Emirates,Standard,1,1446.5,1446.5,2,1,1,1,10,81.9,81.9,35.0,35.0,0,0,0,2,1,1,0.5,8.0,LOW,NORMAL_CUSTOMER
C001356,Devon,Heath,Other,Standard,1,4765.33,4765.33,2,1,1,1,10,70.98,70.98,30.0,30.0,0,0,0,2,1,1,0.5,8.0,LOW,NORMAL_CUSTOMER
C001357,John,Miller,Other,Standard,4,9379.36,2344.84,5,1,4,1,31,74.06,92.57,8.75,35.0,0,0,0,5,4,1,0.8,8.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C001358,Danielle,Guzman,United Arab Emirates,Standard,6,19079.88,3179.98,6,0,6,0,40,52.2,65.92,14.17,45.0,2,0,0,6,6,0,1.0,10.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C001359,Morgan,Camacho,Saudi Arabia,Standard,3,9404.14,3134.71,4,1,3,1,22,74.9,92.22,40.0,75.0,2,0,1,4,3,1,0.75,28.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C001360,Angela,Lester,Pakistan,Premium,1,1059.08,1059.08,1,0,1,0,6,34.97,34.97,45.0,45.0,1,0,0,1,1,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C001362,Meghan,Cox,Saudi Arabia,Standard,1,4593.88,4593.88,1,0,1,0,7,77.52,77.52,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001363,Melissa,Sandoval,Pakistan,VIP,1,1432.61,1432.61,1,0,1,0,7,47.72,47.72,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001364,Justin,Davis,Pakistan,Standard,4,12148.02,3037.0,5,1,4,1,29,71.72,94.93,28.75,75.0,2,0,1,5,4,1,0.8,28.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C001365,Kathryn,Hahn,United Kingdom,Standard,3,8786.22,2928.74,5,2,3,2,26,49.66,54.72,36.67,45.0,1,0,0,5,3,2,0.6,21.0,LOW,FRICTION_PRONE_CUSTOMER
C001366,Joshua,Ramsey,Saudi Arabia,Standard,3,9538.29,3179.43,4,1,3,1,23,64.78,69.45,25.0,75.0,1,0,1,4,3,1,0.75,23.0,LOW,FRICTION_PRONE_CUSTOMER
C001367,Rebecca,Taylor,United Kingdom,Premium,1,2223.89,2223.89,1,0,1,0,7,54.87,54.87,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001368,Dylan,Rodriguez,Other,Premium,2,6508.05,3254.02,2,0,2,0,14,77.35,87.8,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001369,Samuel,Navarro,Saudi Arabia,Standard,1,3150.67,3150.67,1,0,1,0,7,58.98,58.98,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001370,Stacey,Fitzpatrick,Saudi Arabia,Standard,2,9513.26,4756.63,2,0,2,0,13,56.52,69.57,22.5,45.0,1,0,0,2,2,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C001371,Jeffrey,Boyd,Other,Standard,1,2143.73,2143.73,2,1,1,1,10,101.22,101.22,35.0,35.0,0,0,0,2,1,1,0.5,8.0,LOW,NORMAL_CUSTOMER
C001372,Shannon,Calderon,Saudi Arabia,VIP,1,3643.6,3643.6,1,0,1,0,7,85.43,85.43,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001376,Wayne,Wilkerson,Other,Standard,1,2391.06,2391.06,1,0,1,0,7,95.28,95.28,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001377,Joe,Young,United Arab Emirates,VIP,1,3183.53,3183.53,1,0,1,0,7,96.48,96.48,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001378,Virginia,Martinez,Pakistan,Premium,3,9690.7,3230.23,6,3,3,3,29,79.1,101.47,45.0,70.0,3,0,2,6,3,3,0.5,59.0,HIGH,FRICTION_PRONE_CUSTOMER
C001379,Nicholas,Roman,United Arab Emirates,Standard,3,10184.06,3394.69,3,0,3,0,21,68.97,74.3,0.0,0.0,0,0,0,3,3,0,1.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C001381,Sarah,Silva,Saudi Arabia,Standard,2,6912.81,3456.4,2,0,2,0,14,76.97,92.25,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001382,Mary,Price,United Arab Emirates,Standard,3,6057.3,2019.1,5,2,3,2,27,59.65,76.4,20.0,30.0,0,0,0,5,3,2,0.6,16.0,LOW,FRICTION_PRONE_CUSTOMER
C001383,Debra,Goodman,Other,Standard,1,2643.0,2643.0,1,0,1,0,6,33.28,33.28,45.0,45.0,1,0,0,1,1,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C001385,Devin,Henderson,United Kingdom,Standard,2,2419.65,1209.82,2,0,2,0,14,41.6,50.67,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001387,Maria,Thompson,United States,Standard,2,6344.27,3172.14,3,1,2,1,17,84.28,89.87,15.0,30.0,0,0,0,3,2,1,0.67,8.0,LOW,NORMAL_CUSTOMER
C001388,Heather,Booker,Saudi Arabia,Standard,4,11296.09,2824.02,7,3,4,3,36,70.61,98.15,35.0,75.0,3,0,2,7,4,3,0.57,59.0,HIGH,FRICTION_PRONE_CUSTOMER
C001389,Dominic,Gonzales,Other,Standard,3,11107.08,3702.36,5,2,3,2,26,85.31,96.32,35.0,65.0,3,0,1,5,3,2,0.6,41.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C001390,Janice,King,United Arab Emirates,Premium,2,9689.36,4844.68,4,2,2,2,19,67.64,74.87,47.5,95.0,3,1,0,4,2,2,0.5,51.0,HIGH,FRICTION_PRONE_CUSTOMER
C001391,Shane,Lawrence,Saudi Arabia,Standard,4,13101.2,3275.3,6,2,4,2,34,72.7,81.63,16.25,35.0,0,0,0,6,4,2,0.67,16.0,LOW,FRICTION_PRONE_CUSTOMER
C001392,Adam,Henry,Saudi Arabia,Standard,3,11099.65,3699.88,5,2,3,2,26,95.19,106.83,33.33,100.0,3,1,0,5,3,2,0.6,51.0,HIGH,FRICTION_PRONE_CUSTOMER
C001393,Christian,Brooks,Saudi Arabia,Standard,1,4859.7,4859.7,1,0,1,0,7,43.3,43.3,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001395,Mary,Stewart,United Arab Emirates,Standard,2,3643.74,1821.87,2,0,2,0,13,49.17,58.57,20.0,40.0,1,0,0,2,2,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C001396,Ana,Coleman,United States,Standard,1,4389.52,4389.52,1,0,1,0,7,70.6,70.6,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001397,Jessica,Vega,United Arab Emirates,Standard,1,4553.58,4553.58,1,0,1,0,6,84.85,84.85,45.0,45.0,1,0,0,1,1,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C001398,Allison,Richmond,Saudi Arabia,Premium,3,5383.83,1794.61,3,0,3,0,21,66.03,89.65,0.0,0.0,0,0,0,3,3,0,1.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C001399,Daniel,Suarez,Pakistan,VIP,1,4730.99,4730.99,2,1,1,1,10,96.83,96.83,30.0,30.0,0,0,0,2,1,1,0.5,8.0,LOW,NORMAL_CUSTOMER
C001400,Keith,Giles,United Kingdom,Standard,1,1887.46,1887.46,1,0,1,0,7,82.97,82.97,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001401,Kevin,Cox,Saudi Arabia,Standard,1,2983.85,2983.85,1,0,1,0,6,54.53,54.53,45.0,45.0,1,0,0,1,1,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C001402,Brandon,Baldwin,Saudi Arabia,Standard,1,726.27,726.27,1,0,1,0,7,69.22,69.22,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001404,Laura,Smith,United Kingdom,Standard,1,1229.64,1229.64,3,2,1,2,12,78.68,78.68,100.0,100.0,3,1,0,3,1,2,0.33,51.0,HIGH,FRICTION_PRONE_CUSTOMER
C001405,Stephen,Rasmussen,United Kingdom,Standard,2,1284.44,642.22,3,1,2,1,17,71.05,73.42,17.5,35.0,0,0,0,3,2,1,0.67,8.0,LOW,NORMAL_CUSTOMER
C001408,Candice,Bates,United States,Standard,2,4164.41,2082.2,2,0,2,0,14,60.36,64.28,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001409,Allen,Everett,Pakistan,Standard,1,2305.24,2305.24,1,0,1,0,7,90.78,90.78,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001410,Zachary,Vazquez,Other,Premium,3,9761.58,3253.86,3,0,3,0,19,67.68,84.65,26.67,40.0,2,0,0,3,3,0,1.0,10.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C001411,John,Mccormick,Saudi Arabia,Standard,3,11562.95,3854.32,3,0,3,0,21,58.34,84.42,0.0,0.0,0,0,0,3,3,0,1.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C001412,Douglas,Allen,Saudi Arabia,Standard,2,3849.08,1924.54,2,0,2,0,14,57.05,72.53,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001413,Ruben,Tran,Saudi Arabia,Standard,3,8042.87,2680.96,3,0,3,0,20,73.0,82.28,15.0,45.0,1,0,0,3,3,0,1.0,5.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C001416,Robert,Cox,Other,Standard,2,6957.65,3478.82,2,0,2,0,13,54.21,61.17,22.5,45.0,1,0,0,2,2,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C001417,Elizabeth,Burnett,Saudi Arabia,Standard,2,4791.86,2395.93,3,1,2,1,16,63.49,72.38,35.0,40.0,1,0,0,3,2,1,0.67,13.0,LOW,NORMAL_CUSTOMER
C001418,Christopher,Martinez,Saudi Arabia,Standard,3,6132.41,2044.14,4,1,3,1,22,50.58,74.18,36.67,70.0,2,0,1,4,3,1,0.75,28.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C001419,Theresa,Camacho,United Arab Emirates,VIP,1,3786.68,3786.68,2,1,1,1,10,57.35,57.35,30.0,30.0,0,0,0,2,1,1,0.5,8.0,LOW,NORMAL_CUSTOMER
C001421,Alicia,Price,United Arab Emirates,Standard,1,3157.39,3157.39,1,0,1,0,7,88.47,88.47,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001423,Vanessa,Long,Saudi Arabia,Standard,3,6112.16,2037.39,3,0,3,0,19,71.3,83.23,28.33,45.0,2,0,0,3,3,0,1.0,10.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C001424,Angela,Spence,Saudi Arabia,Standard,1,2436.97,2436.97,1,0,1,0,6,80.17,80.17,45.0,45.0,1,0,0,1,1,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C001425,Peter,Scott,Other,Standard,1,4648.1,4648.1,1,0,1,0,7,38.57,38.57,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001426,Theodore,Davis,Other,Standard,1,3188.31,3188.31,1,0,1,0,7,91.57,91.57,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001429,Jon,Clark,Pakistan,VIP,2,4727.77,2363.89,3,1,2,1,17,65.64,74.53,17.5,35.0,0,0,0,3,2,1,0.67,8.0,LOW,NORMAL_CUSTOMER
C001430,Allen,Zamora,Other,Standard,1,3064.37,3064.37,1,0,1,0,7,80.75,80.75,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001432,Michael,Welch,Pakistan,Standard,2,6256.49,3128.24,2,0,2,0,13,78.21,86.43,20.0,40.0,1,0,0,2,2,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C001436,Jill,Johnson,Saudi Arabia,Standard,2,4905.96,2452.98,2,0,2,0,13,75.78,83.8,22.5,45.0,1,0,0,2,2,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C001437,Marvin,Delacruz,United Arab Emirates,Standard,2,4753.18,2376.59,2,0,2,0,13,59.8,72.72,20.0,40.0,1,0,0,2,2,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C001439,Amy,Shepard,Saudi Arabia,Premium,1,2472.39,2472.39,1,0,1,0,6,72.38,72.38,45.0,45.0,1,0,0,1,1,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C001440,Lisa,Ruiz,United Kingdom,Standard,3,13690.61,4563.54,4,1,3,1,23,75.6,84.53,25.0,75.0,1,0,1,4,3,1,0.75,23.0,LOW,FRICTION_PRONE_CUSTOMER
C001441,Gregory,Gutierrez,Other,Premium,1,785.86,785.86,2,1,1,1,9,57.13,57.13,75.0,75.0,1,0,1,2,1,1,0.5,23.0,LOW,FRICTION_PRONE_CUSTOMER
C001442,Kimberly,Randall,Saudi Arabia,Standard,2,6411.05,3205.52,3,1,2,1,17,63.45,70.27,15.0,30.0,0,0,0,3,2,1,0.67,8.0,LOW,NORMAL_CUSTOMER
C001443,Steven,Love,United Kingdom,Premium,2,3315.78,1657.89,4,2,2,2,19,76.0,97.72,50.0,100.0,3,1,0,4,2,2,0.5,51.0,HIGH,FRICTION_PRONE_CUSTOMER
C001444,Heather,Mcdowell,United Arab Emirates,Standard,1,4951.33,4951.33,1,0,1,0,7,92.98,92.98,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001446,Lisa,Holloway,Saudi Arabia,Premium,3,9016.58,3005.53,3,0,3,0,20,71.76,86.47,13.33,40.0,1,0,0,3,3,0,1.0,5.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C001448,Kimberly,Hunter,United States,Premium,4,11314.03,2828.51,4,0,4,0,28,75.4,80.75,0.0,0.0,0,0,0,4,4,0,1.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C001449,Stephen,Bell,Other,Standard,1,2484.62,2484.62,1,0,1,0,7,93.77,93.77,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001450,Kelly,Guzman,United Kingdom,Standard,6,16196.29,2699.38,7,1,6,1,44,66.46,94.93,11.67,40.0,1,0,0,7,6,1,0.86,13.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C001451,Bradley,Li,United Arab Emirates,Standard,1,2066.71,2066.71,1,0,1,0,7,68.83,68.83,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001452,James,Rojas,Pakistan,Premium,2,4706.4,2353.2,2,0,2,0,12,54.36,68.42,40.0,40.0,2,0,0,2,2,0,1.0,10.0,LOW,NORMAL_CUSTOMER
C001453,Bobby,Chavez,Other,Standard,1,3903.05,3903.05,2,1,1,1,10,64.85,64.85,35.0,35.0,0,0,0,2,1,1,0.5,8.0,LOW,NORMAL_CUSTOMER
C001454,Sarah,Johnson,Pakistan,Standard,1,4948.5,4948.5,1,0,1,0,7,97.65,97.65,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001456,Veronica,May,Other,Premium,1,2317.8,2317.8,1,0,1,0,6,91.98,91.98,40.0,40.0,1,0,0,1,1,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C001457,Amy,Mccoy,United Kingdom,Premium,1,2334.88,2334.88,1,0,1,0,7,41.72,41.72,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001458,Jon,Gibbs,United Kingdom,Standard,1,2218.01,2218.01,1,0,1,0,7,29.33,29.33,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001459,Karen,Taylor,Saudi Arabia,Premium,1,2031.25,2031.25,1,0,1,0,7,82.28,82.28,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001460,James,Morales,United Kingdom,Premium,1,2153.26,2153.26,1,0,1,0,6,65.2,65.2,45.0,45.0,1,0,0,1,1,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C001461,Michael,Fuller,United Arab Emirates,Premium,4,11644.08,2911.02,4,0,4,0,28,73.45,97.53,0.0,0.0,0,0,0,4,4,0,1.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C001462,Kimberly,Edwards,United Kingdom,Standard,2,6612.51,3306.26,3,1,2,1,17,77.76,83.95,15.0,30.0,0,0,0,3,2,1,0.67,8.0,LOW,NORMAL_CUSTOMER
C001463,Michelle,Miller,Saudi Arabia,Standard,5,11410.47,2282.09,7,2,5,2,39,66.76,86.3,30.0,65.0,4,0,1,7,5,2,0.71,46.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C001464,Martin,Moore,United Kingdom,Standard,2,7908.3,3954.15,2,0,2,0,14,43.11,45.83,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001465,David,Black,Other,Standard,1,2017.85,2017.85,2,1,1,1,9,75.15,75.15,75.0,75.0,1,0,1,2,1,1,0.5,23.0,LOW,FRICTION_PRONE_CUSTOMER
C001466,Micheal,Booker,Saudi Arabia,Standard,1,3301.0,3301.0,1,0,1,0,6,34.58,34.58,40.0,40.0,1,0,0,1,1,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C001467,Pamela,Rivas,Other,Standard,3,8291.15,2763.72,3,0,3,0,20,77.32,94.98,13.33,40.0,1,0,0,3,3,0,1.0,5.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C001468,Julia,Hines,United Arab Emirates,Standard,1,2473.1,2473.1,1,0,1,0,7,50.85,50.85,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001469,Patricia,Bradford,Other,Standard,1,3688.44,3688.44,1,0,1,0,6,86.65,86.65,45.0,45.0,1,0,0,1,1,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C001470,Paul,Jennings,United States,Standard,2,2177.91,1088.96,2,0,2,0,14,61.66,80.85,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001471,Terri,Sparks,Pakistan,Standard,1,1201.71,1201.71,1,0,1,0,6,46.9,46.9,45.0,45.0,1,0,0,1,1,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C001472,Tyler,Flores,United Kingdom,Premium,2,6167.96,3083.98,2,0,2,0,14,83.43,88.45,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001474,Sandra,Moss,United Arab Emirates,Standard,3,8430.65,2810.22,5,2,3,2,27,69.3,102.33,21.67,65.0,2,0,1,5,3,2,0.6,36.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C001475,April,Green,United Arab Emirates,Standard,2,3686.02,1843.01,2,0,2,0,13,62.1,62.73,20.0,40.0,1,0,0,2,2,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C001476,Laurie,Mcdaniel,United Kingdom,Standard,2,4617.48,2308.74,2,0,2,0,13,73.98,95.38,20.0,40.0,1,0,0,2,2,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C001477,Jessica,Serrano,United States,Premium,1,1520.29,1520.29,1,0,1,0,7,78.3,78.3,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001478,Christian,Marsh,United States,Standard,1,2052.65,2052.65,1,0,1,0,7,56.68,56.68,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001479,Carrie,Gonzalez,United States,Standard,3,11959.08,3986.36,3,0,3,0,21,64.7,79.9,0.0,0.0,0,0,0,3,3,0,1.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C001481,Amy,White,United States,Premium,1,3811.23,3811.23,1,0,1,0,7,99.65,99.65,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001482,Manuel,Walter,Saudi Arabia,Standard,3,10994.46,3664.82,6,3,3,3,30,83.55,98.57,31.67,65.0,2,0,1,6,3,3,0.5,44.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C001485,Kirk,Walker,United Arab Emirates,Standard,1,1159.27,1159.27,3,2,1,2,12,90.7,90.7,100.0,100.0,3,1,0,3,1,2,0.33,51.0,HIGH,FRICTION_PRONE_CUSTOMER
C001486,Carrie,Vaughan,United Arab Emirates,Standard,2,8924.72,4462.36,2,0,2,0,14,57.17,65.43,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001487,Ronald,Leblanc,United Arab Emirates,Standard,1,3007.61,3007.61,1,0,1,0,7,53.53,53.53,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001488,Hannah,Holland,United Kingdom,Standard,1,3187.08,3187.08,1,0,1,0,7,61.87,61.87,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001491,Molly,Mccann,Saudi Arabia,Standard,1,4737.89,4737.89,3,2,1,2,13,79.93,79.93,65.0,65.0,2,0,1,3,1,2,0.33,36.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C001493,Whitney,Haynes,Saudi Arabia,Standard,1,858.37,858.37,1,0,1,0,7,54.78,54.78,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C001494,Joshua,Jackson,Saudi Arabia,Standard,2,3594.96,1797.48,3,1,2,1,16,81.09,94.87,35.0,70.0,1,0,1,3,2,1,0.67,23.0,LOW,FRICTION_PRONE_CUSTOMER
C001495,Tina,Morales,Pakistan,Premium,1,4991.09,4991.09,2,1,1,1,10,81.97,81.97,30.0,30.0,0,0,0,2,1,1,0.5,8.0,LOW,NORMAL_CUSTOMER
C001496,Stacy,Patterson,United Kingdom,Standard,2,5456.93,2728.46,2,0,2,0,13,63.68,67.47,22.5,45.0,1,0,0,2,2,0,1.0,5.0,LOW,NORMAL_CUSTOMER
